"Gene"	"GC_content"	"Mean_transcript_length"
"13534"	"Gm15157"	39.74	702
"13535"	"Gm15158"	44.21	570
"13536"	"Gm15159"	42.15	764
"13537"	"Gm15160"	38.81	907
"13538"	"Gm15161"	39.79	387
"13539"	"Gm15162"	38.87	283
"13540"	"Gm15163"	49.85	1302
"13541"	"Gm15164"	50.92	271
"13542"	"Gm15165"	58.96	502
"13543"	"Gm15166"	39.22	385
"13544"	"Gm15167"	34.15	187
"13545"	"Gm15168"	41.54	316
"13546"	"Gm15169"	41.08	2544
"13547"	"Gm15170"	38.13	2023
"13548"	"Gm15171"	42.81	334
"13549"	"Gm15172"	49.52	1046
"13550"	"Gm15173"	57.04	433
"13551"	"Gm15175"	36.36	132
"13552"	"Gm15176"	39.26	135
"13553"	"Gm15177"	37.78	577
"13554"	"Gm15178"	49.16	472
"13555"	"Gm15179"	46.92	618
"13556"	"Gm15180"	50	492
"13557"	"Gm15181"	57.06	177
"13558"	"Gm15182"	40.69	1676
"13559"	"Gm15183"	45.11	348
"13560"	"Gm15185"	38.74	746
"13561"	"Gm15186"	39.79	563
"13562"	"Gm15187"	49.62	264
"13563"	"Gm15188"	44.52	704
"13564"	"Gm15189"	40.55	1966
"13565"	"Gm15190"	48.55	276
"13566"	"Gm15191"	54.8	1000
"13567"	"Gm15192"	49.49	293
"13568"	"Gm15193"	43.15	865
"13569"	"Gm15194"	41.01	434
"13570"	"Gm15195"	47.53	263
"13571"	"Gm15196"	47.1	482
"13572"	"Gm15197"	55.02	478
"13573"	"Gm15198"	57.06	177
"13574"	"Gm15199"	42.45	542
"13575"	"Gm15200"	43.48	410
"13576"	"Gm15201"	48.44	1210
"13577"	"Gm15202"	64.14	393
"13578"	"Gm15203"	45.49	455
"13579"	"Gm15204"	49.67	2281
"13580"	"Gm15206"	45.37	454
"13581"	"Gm15207"	49.32	442
"13582"	"Gm15208"	47.9	493
"13583"	"Gm15209"	47	400
"13584"	"Gm15211"	43.83	528
"13585"	"Gm15212"	51.72	466
"13586"	"Gm15213"	38.89	216
"13587"	"Gm15214"	40.64	470
"13588"	"Gm15215"	41.31	489
"13589"	"Gm15216"	49.82	277
"13590"	"Gm15217"	49.23	455
"13591"	"Gm15218"	42.5	618
"13592"	"Gm15220"	49.6	379
"13593"	"Gm15221"	43.57	414
"13594"	"Gm15222"	58.05	1035
"13595"	"Gm15223"	40.56	826
"13596"	"Gm15224"	42.01	388
"13597"	"Gm15225"	40.89	1017
"13598"	"Gm15226"	44.84	2971
"13599"	"Gm15227"	43.61	399
"13600"	"Gm15228"	41.87	3440
"13601"	"Gm15229"	47.35	1398
"13602"	"Gm15230"	38.83	510
"13603"	"Gm15231"	39.6	447
"13604"	"Gm15232"	41.56	2318
"13605"	"Gm15233"	42.25	400
"13606"	"Gm15234"	49.52	1058
"13607"	"Gm15235"	52.06	194
"13608"	"Gm15236"	51.72	379
"13609"	"Gm15237"	42.64	469
"13610"	"Gm15238"	45.14	1296
"13611"	"Gm15239"	44.99	603
"13612"	"Gm15240"	42.78	720
"13613"	"Gm15241"	39.83	474
"13614"	"Gm15242"	40.99	283
"13615"	"Gm15243"	40.36	382
"13616"	"Gm15244"	51.54	130
"13617"	"Gm15245"	36.37	1186
"13618"	"Gm15246"	38.2	539.5
"13619"	"Gm15247"	55.75	403
"13620"	"Gm15251"	47.11	883
"13621"	"Gm15252"	47.11	883
"13622"	"Gm15254"	41.76	273
"13623"	"Gm15256"	47.11	883
"13624"	"Gm15257"	47.11	883
"13625"	"Gm15258"	43.72	741
"13626"	"Gm15259"	35.4	291
"13627"	"Gm15260"	47.11	883
"13628"	"Gm15261"	37.11	2763
"13629"	"Gm15262"	39.29	1716.71428571429
"13630"	"Gm15263"	47.17	642
"13631"	"Gm15264"	43.78	502
"13632"	"Gm15265"	43.67	682.5
"13633"	"Gm15266"	44.27	255
"13634"	"Gm15267"	46.12	464
"13635"	"Gm15268"	42.75	352
"13636"	"Gm1527"	36.39	2120
"13637"	"Gm15270"	42.33	626.25
"13638"	"Gm15271"	42.11	2110
"13639"	"Gm15272"	47.64	233
"13640"	"Gm15273"	47.47	868
"13641"	"Gm15274"	35.74	291
"13642"	"Gm15275"	40.92	347
"13643"	"Gm15276"	44.98	498
"13644"	"Gm15279"	36.46	288
"13645"	"Gm15280"	48.44	640
"13646"	"Gm15281"	40.74	351
"13647"	"Gm15282"	43	300
"13648"	"Gm15283"	40.16	926.333333333333
"13649"	"Gm15285"	46.3	473
"13650"	"Gm15286"	43.51	682
"13651"	"Gm15287"	50.03	751
"13652"	"Gm15288"	45.56	653
"13653"	"Gm15289"	39.75	244
"13654"	"Gm15290"	44.43	663
"13655"	"Gm15294"	52.65	671.5
"13656"	"Gm15295"	59.88	488
"13657"	"Gm15297"	42.03	290
"13658"	"Gm15298"	49.04	1212
"13659"	"Gm15300"	39.69	279
"13660"	"Gm15302"	36.24	2630
"13661"	"Gm15303"	36.74	2624
"13662"	"Gm15304"	36.33	2640
"13663"	"Gm15305"	40.1	288
"13664"	"Gm15309"	47.08	240
"13665"	"Gm15310"	53.49	372
"13666"	"Gm15311"	39.77	282
"13667"	"Gm15312"	47.6	271
"13668"	"Gm15313"	45.03	282
"13669"	"Gm15314"	37.41	1887
"13670"	"Gm15316"	46.79	421
"13671"	"Gm15318"	48.14	930.833333333333
"13672"	"Gm15319"	38.93	2522
"13673"	"Gm15320"	46.34	835.5
"13674"	"Gm15321"	54.51	288
"13675"	"Gm15322"	46.63	739
"13676"	"Gm15323"	45.01	429
"13677"	"Gm15324"	41.72	355
"13678"	"Gm15325"	44.86	697
"13679"	"Gm15326"	48.12	870.5
"13680"	"Gm15327"	51.03	407
"13681"	"Gm15328"	40.9	1944.4
"13682"	"Gm15329"	54.84	155
"13683"	"Gm15331"	54.29	385
"13684"	"Gm15332"	55.74	357
"13685"	"Gm15333"	47.25	364
"13686"	"Gm15334"	62.37	325
"13687"	"Gm15335"	47.92	411
"13688"	"Gm15336"	43.59	1571
"13689"	"Gm15337"	46.41	3888
"13690"	"Gm15338"	41.95	552
"13691"	"Gm15339"	42.14	506
"13692"	"Gm15340"	45.23	704
"13693"	"Gm15342"	44.08	2100
"13694"	"Gm15343"	47.64	640
"13695"	"Gm15344"	40.63	421
"13696"	"Gm15345"	46.77	663
"13697"	"Gm15346"	49.88	475
"13698"	"Gm15347"	52.25	385
"13699"	"Gm15348"	48.88	3655
"13700"	"Gm15349"	50.98	204
"13701"	"Gm15350"	49.54	545
"13702"	"Gm15351"	52.43	365.333333333333
"13703"	"Gm15352"	51.11	270
"13704"	"Gm15353"	53.18	538.5
"13705"	"Gm15354"	38.52	1772
"13706"	"Gm15355"	50.88	285
"13707"	"Gm15356"	38.57	2741
"13708"	"Gm15357"	40.93	285
"13709"	"Gm15358"	49.81	520
"13710"	"Gm15361"	40.99	444
"13711"	"Gm15362"	50.77	388
"13712"	"Gm15363"	54.16	631
"13713"	"Gm15364"	44.27	585
"13714"	"Gm15365"	47.67	300
"13715"	"Gm15366"	47.11	1019
"13716"	"Gm15367"	42.62	1016
"13717"	"Gm15368"	47.32	858
"13718"	"Gm15369"	47.97	394
"13719"	"Gm15370"	49.41	253
"13720"	"Gm15371"	44.26	784
"13721"	"Gm15372"	45.08	834
"13722"	"Gm15373"	52.34	214
"13723"	"Gm15374"	45.85	844
"13724"	"Gm15375"	45.47	849
"13725"	"Gm15376"	48.4	783
"13726"	"Gm15377"	46.925	246
"13727"	"Gm15378"	60.87	207
"13728"	"Gm15379"	41.51	648
"13729"	"Gm15381"	36.85	1156
"13730"	"Gm15382"	39.66	537
"13731"	"Gm15383"	50.66	1443
"13732"	"Gm15384"	49.72	486
"13733"	"Gm15385"	38.07	743
"13734"	"Gm15387"	46.6	648
"13735"	"Gm15388"	44.9	726
"13736"	"Gm15389"	41.05	666
"13737"	"Gm15390"	43.9	738
"13738"	"Gm15391"	39.13	257
"13739"	"Gm15392"	48.77	778
"13740"	"Gm15393"	51.6	219
"13741"	"Gm15394"	38.61	1308
"13742"	"Gm15395"	50.06	702
"13743"	"Gm15396"	50.82	1089
"13744"	"Gm15397"	37.5	804
"13745"	"Gm15398"	38.84	1084.5
"13746"	"Gm15399"	40.87	724
"13747"	"Gm15400"	50.42	601
"13748"	"Gm15401"	50.72	803.666666666667
"13749"	"Gm15402"	46.35	670
"13750"	"Gm15403"	39.93	1227
"13751"	"Gm15404"	39.23	364
"13752"	"Gm15406"	47.24	562.5
"13753"	"Gm15407"	47.88	634
"13754"	"Gm15408"	47.81	1379
"13755"	"Gm15409"	51.54	520
"13756"	"Gm15410"	45.32	544
"13757"	"Gm15411"	48.94	2059.33333333333
"13758"	"Gm15412"	49.19	1096
"13759"	"Gm15413"	46.95	1935
"13760"	"Gm15414"	43.66	440
"13761"	"Gm15416"	44.67	442
"13762"	"Gm15417"	55.6	680.5
"13763"	"Gm15418"	47.72	677
"13764"	"Gm15419"	50.18	743
"13765"	"Gm15420"	50.59	388
"13766"	"Gm15421"	41.23	421
"13767"	"Gm15422"	43.62	541
"13768"	"Gm15423"	41.33	1430
"13769"	"Gm15425"	45.1	2711
"13770"	"Gm15426"	51.26	556
"13771"	"Gm15427"	56.69	531
"13772"	"Gm15428"	49.25	333
"13773"	"Gm15429"	56.57	798
"13774"	"Gm15432"	57.95	195
"13775"	"Gm15441"	47.09	1156
"13776"	"Gm15442"	54.04	1527
"13777"	"Gm15443"	36.95	820
"13778"	"Gm15444"	44.44	388
"13779"	"Gm15445"	40.4	603
"13780"	"Gm15446"	41.66	1386.66666666667
"13781"	"Gm15448"	46.64	1906.4
"13782"	"Gm15452"	44.58	240
"13783"	"Gm15454"	56.73	483
"13784"	"Gm15455"	54.79	2557
"13785"	"Gm15457"	43.81	3990
"13786"	"Gm15458"	53.83	709
"13787"	"Gm15459"	48.79	1941
"13788"	"Gm15460"	46.8	391
"13789"	"Gm15461"	45.79	235
"13790"	"Gm15462"	45.32	4580
"13791"	"Gm15464"	49.19	431
"13792"	"Gm15465"	44.96	358
"13793"	"Gm15466"	53.15	333
"13794"	"Gm15467"	58.2	445
"13795"	"Gm15469"	56.16	961
"13796"	"Gm15470"	46.61	1371
"13797"	"Gm15471"	42.89	930
"13798"	"Gm15472"	44.12	847
"13799"	"Gm15473"	42.82	1179
"13800"	"Gm15475"	53.89	3757
"13801"	"Gm15476"	54.58	1191
"13802"	"Gm15477"	40.79	2240.5
"13803"	"Gm15478"	45.16	2172
"13804"	"Gm15479"	44.51	1133
"13805"	"Gm15480"	47.01	519
"13806"	"Gm15481"	46.94	539
"13807"	"Gm15482"	39.83	4529
"13808"	"Gm15483"	51.75	456
"13809"	"Gm15484"	42.03	828
"13810"	"Gm15485"	39.22	258
"13811"	"Gm15486"	43.32	604
"13812"	"Gm15488"	37.92	670
"13813"	"Gm15489"	45.23	973
"13814"	"Gm15490"	48.58	387
"13815"	"Gm15491"	43.52	751
"13816"	"Gm15492"	47.4	606
"13817"	"Gm15493"	58.52	528
"13818"	"Gm15494"	47.86	379
"13819"	"Gm15495"	44.44	1312
"13820"	"Gm15496"	43.56	1391
"13821"	"Gm15497"	47.55	551
"13822"	"Gm15498"	46.53	723
"13823"	"Gm15499"	45.23	422
"13824"	"Gm15500"	46.12	956.5
"13825"	"Gm15501"	41.99	737
"13826"	"Gm15502"	50	208
"13827"	"Gm15503"	45.85	1237.5
"13828"	"Gm15504"	54.34	265
"13829"	"Gm15506"	44.69	1786.66666666667
"13830"	"Gm15507"	47.63	685
"13831"	"Gm15508"	40.31	325
"13832"	"Gm15509"	42.38	2162
"13833"	"Gm15510"	51.81	761
"13834"	"Gm15511"	46.25	557
"13835"	"Gm15512"	55.57	2257
"13836"	"Gm15513"	45.06	1569
"13837"	"Gm15515"	47.69	822
"13838"	"Gm15516"	51.3	193
"13839"	"Gm15517"	57.98	274
"13840"	"Gm15518"	41.32	2108
"13841"	"Gm15519"	52.36	1566
"13842"	"Gm15520"	40.77	1203
"13843"	"Gm15521"	43.27	835
"13844"	"Gm15522"	46.36	785
"13845"	"Gm15523"	52.39	439
"13846"	"Gm15524"	53.23	463
"13847"	"Gm15526"	51.47	204
"13848"	"Gm15527"	45.89	1612.66666666667
"13849"	"Gm15528"	55.09	864
"13850"	"Gm15529"	35.71	994
"13851"	"Gm1553"	32.72	658
"13852"	"Gm15530"	41.44	555
"13853"	"Gm15531"	51.59	252
"13854"	"Gm15532"	50.11	884
"13855"	"Gm15533"	49.73	1863.5
"13856"	"Gm15534"	44.66	562
"13857"	"Gm15535"	40.63	947
"13858"	"Gm15536"	50.88	114
"13859"	"Gm15537"	46.59	485
"13860"	"Gm15538"	51.12	313
"13861"	"Gm15539"	46.47	566
"13862"	"Gm15540"	45.45	674
"13863"	"Gm15541"	50.12	2713
"13864"	"Gm15542"	42.38	1194
"13865"	"Gm15543"	43.89	361
"13866"	"Gm15544"	56.04	1531
"13867"	"Gm15545"	49.95	813.75
"13868"	"Gm15546"	54.72	826
"13869"	"Gm15547"	50.75	333
"13870"	"Gm15549"	50.96	622
"13871"	"Gm15550"	45.25	1748
"13872"	"Gm15551"	47.26	535
"13873"	"Gm15553"	39.31	262
"13874"	"Gm15554"	49.39	895
"13875"	"Gm15555"	38.67	713
"13876"	"Gm15556"	57.32	663
"13877"	"Gm15557"	53.39	1380
"13878"	"Gm15558"	46.77	2018
"13879"	"Gm15559"	49.23	2260
"13880"	"Gm15560"	46.35	643
"13881"	"Gm15561"	41.54	540
"13882"	"Gm15562"	48.86	426
"13883"	"Gm15563"	39.15	410
"13884"	"Gm15564"	43.72	486
"13885"	"Gm15565"	55.5	427
"13886"	"Gm15566"	52.03	590
"13887"	"Gm15567"	50.61	2130
"13888"	"Gm15568"	44.93	1213
"13889"	"Gm15569"	58.32	594
"13890"	"Gm15570"	52.48	625
"13891"	"Gm15571"	50.24	637
"13892"	"Gm15572"	50.08	593
"13893"	"Gm15573"	48.15	540
"13894"	"Gm15574"	49.33	405
"13895"	"Gm15575"	45.29	1581
"13896"	"Gm15576"	46.66	583
"13897"	"Gm15577"	39.37	2293
"13898"	"Gm15578"	48.42	475
"13899"	"Gm15579"	47.68	757
"13900"	"Gm15580"	56.12	556
"13901"	"Gm15581"	40.44	5640
"13902"	"Gm15582"	55.4	1581
"13903"	"Gm15583"	50.51	3510
"13904"	"Gm15584"	35.65	759
"13905"	"Gm15586"	53.03	528
"13906"	"Gm15587"	51.46	2101
"13907"	"Gm15589"	53.46	271
"13908"	"Gm1559"	46.44	3117
"13909"	"Gm15590"	57.61	552
"13910"	"Gm15591"	40.81	627
"13911"	"Gm15592"	36.28	1707
"13912"	"Gm15593"	50.4	1008
"13913"	"Gm15594"	38.54	2215
"13914"	"Gm15595"	47.66	961
"13915"	"Gm15596"	44.13	784
"13916"	"Gm15597"	49.74	1050
"13917"	"Gm15599"	52.49	1345
"13918"	"Gm15600"	40.93	856
"13919"	"Gm15601"	45.02	2356
"13920"	"Gm15602"	54.62	465
"13921"	"Gm15603"	58.94	492
"13922"	"Gm15604"	43.61	1456
"13923"	"Gm15606"	46.85	550.5
"13924"	"Gm15607"	50.56	358
"13925"	"Gm15608"	40.6	652
"13926"	"Gm15609"	51.37	2960
"13927"	"Gm15610"	52.31	195
"13928"	"Gm15611"	42.43	406
"13929"	"Gm15612"	55.33	3118
"13930"	"Gm15613"	50.92	326
"13931"	"Gm15614"	40.12	1537
"13932"	"Gm15615"	57.07	198
"13933"	"Gm15616"	43.47	375
"13934"	"Gm15617"	49.81	771
"13935"	"Gm15618"	48.45	452
"13936"	"Gm15619"	44.16	1294
"13937"	"Gm15620"	45.29	270
"13938"	"Gm15621"	46.15	364
"13939"	"Gm15622"	46.74	1464
"13940"	"Gm15624"	47.17	1840
"13941"	"Gm15625"	48.31	1093
"13942"	"Gm15626"	42.51	868
"13943"	"Gm15627"	51.82	437
"13944"	"Gm15628"	48.68	547
"13945"	"Gm15629"	45.79	476
"13946"	"Gm15631"	41.77	2436
"13947"	"Gm15632"	41.15	246
"13948"	"Gm15634"	42.85	492
"13949"	"Gm15635"	53.25	1095.25
"13950"	"Gm15636"	52.09	668
"13951"	"Gm15637"	52.73	817
"13952"	"Gm15638"	41.24	1826
"13953"	"Gm15640"	39.13	527
"13954"	"Gm15641"	53.87	670
"13955"	"Gm15642"	50.82	311
"13956"	"Gm15643"	39.97	383
"13957"	"Gm15644"	44.96	387
"13958"	"Gm15645"	42.62	1753.5
"13959"	"Gm15647"	47.42	691
"13960"	"Gm15650"	55.77	770
"13961"	"Gm15651"	47.52	2507
"13962"	"Gm15653"	54.13	907
"13963"	"Gm15654"	46.67	300
"13964"	"Gm15655"	62.99	440
"13965"	"Gm15656"	41.13	615
"13966"	"Gm15657"	44.49	507.75
"13967"	"Gm15659"	40.47	341
"13968"	"Gm15660"	47.91	478
"13969"	"Gm15661"	44.78	556
"13970"	"Gm15663"	42.32	1801
"13971"	"Gm15664"	54.35	184
"13972"	"Gm15665"	46.4	847
"13973"	"Gm15666"	47.03	1886
"13974"	"Gm15667"	50	782
"13975"	"Gm15668"	38.81	678
"13976"	"Gm15669"	37.88	526
"13977"	"Gm15670"	46.09	447
"13978"	"Gm15671"	40.3	576
"13979"	"Gm15672"	56.38	1354
"13980"	"Gm15675"	38.77	3681
"13981"	"Gm15677"	61.98	766
"13982"	"Gm15678"	46.48	960
"13983"	"Gm15679"	36.06	1936
"13984"	"Gm15680"	38.45	465
"13985"	"Gm15681"	48.3	2704
"13986"	"Gm15682"	49.9	483
"13987"	"Gm15684"	52.21	1814
"13988"	"Gm15687"	43.26	269
"13989"	"Gm15688"	42.59	2418
"13990"	"Gm15689"	35.8	1159
"13991"	"Gm15690"	52.07	432
"13992"	"Gm15691"	45.83	849
"13993"	"Gm15692"	47.69	346
"13994"	"Gm15693"	47.57	637
"13995"	"Gm15694"	55.48	283
"13996"	"Gm15696"	55.73	445
"13997"	"Gm15697"	39.48	2902
"13998"	"Gm15699"	43.74	280
"13999"	"Gm15700"	46.1	821
"14000"	"Gm15701"	52.86	573
"14001"	"Gm15702"	53.15	444
"14002"	"Gm15703"	53.64	880
"14003"	"Gm15704"	42.69	2818
"14004"	"Gm15706"	51.17	899
"14005"	"Gm15707"	50.1	996
"14006"	"Gm15708"	50.54	1685
"14007"	"Gm15709"	48.83	213
"14008"	"Gm15710"	58.02	636
"14009"	"Gm15711"	55.14	535
"14010"	"Gm15712"	45.42	1156
"14011"	"Gm15713"	38.35	1546
"14012"	"Gm15715"	52.3	283
"14013"	"Gm15716"	41.34	404
"14014"	"Gm15718"	38.88	311
"14015"	"Gm15719"	41.26	635
"14016"	"Gm15720"	46.45	282
"14017"	"Gm15721"	47.88	3308
"14018"	"Gm15722"	52.5	661
"14019"	"Gm15723"	39.96	600
"14020"	"Gm15725"	56.33	1090
"14021"	"Gm15726"	43.52	509
"14022"	"Gm15727"	54.23	437
"14023"	"Gm15728"	46.22	2031.5
"14024"	"Gm15729"	44.82	360
"14025"	"Gm15730"	50.12	415
"14026"	"Gm15731"	40.13	2195
"14027"	"Gm15732"	48.54	480
"14028"	"Gm15733"	47.52	242
"14029"	"Gm15734"	40.98	1040
"14030"	"Gm15736"	50.69	420
"14031"	"Gm15737"	43.63	4894
"14032"	"Gm15738"	45.87	516.4
"14033"	"Gm15739"	48.62	872
"14034"	"Gm15740"	45.2	1292
"14035"	"Gm15741"	43.9	754
"14036"	"Gm15742"	52.04	659
"14037"	"Gm15743"	58.86	1071.5
"14038"	"Gm15744"	47.42	213
"14039"	"Gm15745"	56.52	115
"14040"	"Gm15746"	48	1027
"14041"	"Gm15747"	51.57	492
"14042"	"Gm15749"	49.3	612
"14043"	"Gm15750"	44.59	616
"14044"	"Gm15751"	52.38	1862
"14045"	"Gm15752"	48.22	394
"14046"	"Gm15753"	51.62	1062
"14047"	"Gm15754"	46.99	618
"14048"	"Gm15755"	45.74	659
"14049"	"Gm15756"	51.91	670
"14050"	"Gm15758"	47.31	645.5
"14051"	"Gm15759"	45.96	3723
"14052"	"Gm15760"	47.64	1764
"14053"	"Gm15762"	45.16	333
"14054"	"Gm15763"	47.64	403
"14055"	"Gm15764"	47.5	451
"14056"	"Gm15765"	53.41	910
"14057"	"Gm15766"	43.54	813
"14058"	"Gm15767"	45.02	420.5
"14059"	"Gm15770"	57.88	584
"14060"	"Gm15772"	50.46	438
"14061"	"Gm15773"	40.81	1448
"14062"	"Gm15774"	47.05	2176
"14063"	"Gm15775"	52.61	538
"14064"	"Gm15777"	45.59	876
"14065"	"Gm15778"	46.38	608
"14066"	"Gm15779"	49.51	412
"14067"	"Gm15780"	40.96	935
"14068"	"Gm15781"	43.34	323
"14069"	"Gm15782"	56.4	445
"14070"	"Gm15783"	40.16	633
"14071"	"Gm15784"	57.05	1462
"14072"	"Gm15785"	41.64	694
"14073"	"Gm15786"	38.67	450
"14074"	"Gm15787"	42.95	595.375
"14075"	"Gm15788"	46.38	682
"14076"	"Gm15789"	37.31	1359
"14077"	"Gm15790"	44.6	1251
"14078"	"Gm15791"	48.9	319
"14079"	"Gm15792"	48.85	769
"14080"	"Gm15793"	52.93	495
"14081"	"Gm15794"	44.13	631
"14082"	"Gm15795"	45.03	553
"14083"	"Gm15796"	47.06	204
"14084"	"Gm15798"	50.98	408
"14085"	"Gm15799"	51.21	289
"14086"	"Gm15801"	42.91	522
"14087"	"Gm15802"	42.88	651.5
"14088"	"Gm15803"	47.21	394
"14089"	"Gm15806"	51.41	955
"14090"	"Gm15807"	43.35	1128
"14091"	"Gm15808"	51.16	604
"14092"	"Gm15809"	41.5	661
"14093"	"Gm15810"	41.87	681
"14094"	"Gm15812"	48.7	748
"14095"	"Gm15813"	47.2	2541
"14096"	"Gm15815"	50.98	255
"14097"	"Gm15816"	52.4	1688
"14098"	"Gm15818"	42.28	656
"14099"	"Gm15819"	46.73	481
"14100"	"Gm15820"	51.67	728
"14101"	"Gm15821"	49.78	1210
"14102"	"Gm15823"	47.46	670
"14103"	"Gm15824"	44.08	955
"14104"	"Gm15825"	39.95	918
"14105"	"Gm15826"	44.73	1384
"14106"	"Gm15828"	44.25	522
"14107"	"Gm15829"	54.56	869
"14108"	"Gm15831"	48.49	516
"14109"	"Gm15832"	40.72	1832
"14110"	"Gm15833"	49.01	957
"14111"	"Gm15834"	40.71	2278.66666666667
"14112"	"Gm15835"	46.96	356
"14113"	"Gm15836"	51.32	793
"14114"	"Gm15838"	53.89	180
"14115"	"Gm15839"	40.82	638
"14116"	"Gm15840"	43.37	943
"14117"	"Gm15841"	52.02	517
"14118"	"Gm15842"	45.95	618
"14119"	"Gm15843"	46.31	529
"14120"	"Gm15844"	50	576
"14121"	"Gm15845"	40.38	996
"14122"	"Gm15846"	52.81	320
"14123"	"Gm15847"	51.12	1065
"14124"	"Gm15848"	46.92	580
"14125"	"Gm15849"	48.08	335
"14126"	"Gm15850"	50.52	800.75
"14127"	"Gm15851"	51.56	662
"14128"	"Gm15852"	45.97	915
"14129"	"Gm15853"	55.28	2517
"14130"	"Gm15854"	37.38	808
"14131"	"Gm15856"	49.63	1162
"14132"	"Gm15857"	49.15	789
"14133"	"Gm15859"	43.25	710
"14134"	"Gm15860"	45.62	429.333333333333
"14135"	"Gm15861"	37.17	339
"14136"	"Gm15862"	46.29	361
"14137"	"Gm15864"	52.09	369
"14138"	"Gm15866"	42.04	849.5
"14139"	"Gm15867"	69.64	388
"14140"	"Gm15868"	44.07	520
"14141"	"Gm1587"	46.04	1354
"14142"	"Gm15870"	50.66	644
"14143"	"Gm15872"	48.08	1108
"14144"	"Gm15873"	48.89	706
"14145"	"Gm15875"	50.11	273
"14146"	"Gm15877"	40.66	964
"14147"	"Gm15878"	33.99	306
"14148"	"Gm15879"	47.39	687
"14149"	"Gm15880"	47.31	2884
"14150"	"Gm15881"	49.79	942
"14151"	"Gm15882"	42.11	855
"14152"	"Gm15883"	47.59	1690
"14153"	"Gm15884"	53.24	643
"14154"	"Gm15885"	46.91	388
"14155"	"Gm15886"	42.18	724.5
"14156"	"Gm15888"	45.45	538
"14157"	"Gm15889"	48.81	1763
"14158"	"Gm15890"	49.18	770
"14159"	"Gm15891"	45.12	611
"14160"	"Gm15892"	40.27	639.333333333333
"14161"	"Gm15893"	49.38	1559
"14162"	"Gm15894"	53.03	2067
"14163"	"Gm15895"	49.67	731
"14164"	"Gm15896"	46.6	440
"14165"	"Gm15897"	53.9	1486
"14166"	"Gm15898"	52.52	627
"14167"	"Gm15899"	37.82	238
"14168"	"Gm15900"	47.08	342
"14169"	"Gm15901"	45.56	941
"14170"	"Gm15902"	38.35	1973
"14171"	"Gm15903"	46.32	1914
"14172"	"Gm15904"	42.83	487
"14173"	"Gm15905"	46.31	298
"14174"	"Gm15906"	56.04	323
"14175"	"Gm15907"	45.19	2309
"14176"	"Gm15908"	43.39	1091
"14177"	"Gm15910"	42.66	2971
"14178"	"Gm15911"	54.53	809
"14179"	"Gm15912"	52.08	893
"14180"	"Gm15913"	45.64	331
"14181"	"Gm15914"	40.45	309
"14182"	"Gm15915"	44.66	908
"14183"	"Gm15916"	42.93	736
"14184"	"Gm15917"	55.42	487
"14185"	"Gm15918"	45.21	689
"14186"	"Gm15920"	50	402
"14187"	"Gm15921"	49.69	483
"14188"	"Gm15922"	45.87	3462
"14189"	"Gm15923"	44.05	1169
"14190"	"Gm15925"	45.03	1881
"14191"	"Gm15926"	46.71	550
"14192"	"Gm15927"	48.78	1010.2
"14193"	"Gm15928"	51.07	280
"14194"	"Gm15929"	47.48	1161
"14195"	"Gm15930"	46.48	2037
"14196"	"Gm15931"	48.79	1852
"14197"	"Gm15932"	48.15	535
"14198"	"Gm15933"	39.7	616
"14199"	"Gm15934"	47.63	525
"14200"	"Gm15935"	51	477
"14201"	"Gm15936"	46.74	460
"14202"	"Gm15937"	42.83	1235
"14203"	"Gm15938"	41.99	635
"14204"	"Gm15939"	38.07	2147
"14205"	"Gm15940"	47.86	817
"14206"	"Gm15941"	47.41	850.666666666667
"14207"	"Gm15942"	45.53	810
"14208"	"Gm15943"	44.78	3821
"14209"	"Gm15945"	51.01	810
"14210"	"Gm15946"	43.97	423
"14211"	"Gm15947"	49.57	2742
"14212"	"Gm15948"	45.36	403
"14213"	"Gm15949"	48.64	126
"14214"	"Gm15950"	46.93	1973
"14215"	"Gm15951"	45	400
"14216"	"Gm15952"	43.26	460
"14217"	"Gm15953"	54.73	1732
"14218"	"Gm15956"	48.43	502
"14219"	"Gm15957"	51.13	974
"14220"	"Gm15958"	45.05	1345
"14221"	"Gm15959"	46.47	368
"14222"	"Gm15961"	46.06	266
"14223"	"Gm15962"	38.78	605.5
"14224"	"Gm15963"	37.58	876
"14225"	"Gm15964"	48.28	2745
"14226"	"Gm15965"	42.99	1428
"14227"	"Gm15966"	46.32	562.888888888889
"14228"	"Gm15967"	40.59	1116
"14229"	"Gm15968"	45.38	1168
"14230"	"Gm15969"	53.69	236
"14231"	"Gm15970"	41.25	834
"14232"	"Gm15971"	45.5	211
"14233"	"Gm15972"	45.94	418
"14234"	"Gm15974"	40.3	531
"14235"	"Gm15975"	42.15	1402
"14236"	"Gm15976"	51.19	429
"14237"	"Gm15978"	56.36	738
"14238"	"Gm15979"	51.68	590
"14239"	"Gm15981"	55.14	457
"14240"	"Gm15982"	39.14	554
"14241"	"Gm15983"	45.72	4814
"14242"	"Gm15984"	44.35	936.5
"14243"	"Gm15985"	47.65	343
"14244"	"Gm15986"	47.75	400
"14245"	"Gm15987"	41.74	2231
"14246"	"Gm15988"	46.05	367
"14247"	"Gm15989"	47.39	498
"14248"	"Gm15990"	44.02	3321
"14249"	"Gm15991"	40.5	2253.5
"14250"	"Gm15994"	40.8	402
"14251"	"Gm15995"	47.55	574
"14252"	"Gm15996"	50.23	762
