"Gene"	"GC_content"	"Mean_transcript_length"
"10978"	"HSPD1P16"	39.85	394
"10979"	"HSPD1P18"	44.67	244
"10980"	"HSPD1P2"	40.15	1553
"10981"	"HSPD1P21"	42.86	245
"10982"	"HSPD1P3"	40.1	1556
"10983"	"HSPD1P4"	42.24	1702
"10984"	"HSPD1P5"	41.4	1720
"10985"	"HSPD1P6"	37.94	1127
"10986"	"HSPD1P7"	42.15	1686
"10987"	"HSPD1P8"	41.51	1658
"10988"	"HSPD1P9"	39	1636
"10989"	"HSPE1"	43.96	578.571428571429
"10990"	"HSPE1-MOB4"	41.28	890
"10991"	"HSPE1P1"	35.53	318
"10992"	"HSPE1P10"	47.49	558
"10993"	"HSPE1P11"	42.26	310
"10994"	"HSPE1P12"	41.53	301
"10995"	"HSPE1P13"	38.38	297
"10996"	"HSPE1P14"	45.63	302
"10997"	"HSPE1P16"	37.93	348
"10998"	"HSPE1P18"	41.07	280
"10999"	"HSPE1P19"	39.32	295
"11000"	"HSPE1P2"	41.5	306
"11001"	"HSPE1P20"	40.14	289
"11002"	"HSPE1P21"	40.58	308
"11003"	"HSPE1P22"	38.23	327
"11004"	"HSPE1P23"	37.22	286
"11005"	"HSPE1P24"	42.86	238
"11006"	"HSPE1P25"	44.71	251
"11007"	"HSPE1P26"	38.91	275
"11008"	"HSPE1P27"	46.29	296
"11009"	"HSPE1P28"	39.11	211
"11010"	"HSPE1P3"	41.42	309
"11011"	"HSPE1P4"	41.56	308
"11012"	"HSPE1P5"	42.65	272
"11013"	"HSPE1P6"	40.89	291
"11014"	"HSPE1P7"	48.08	321
"11015"	"HSPE1P8"	47.11	288
"11016"	"HSPE1P9"	45.45	311
"11017"	"HSPG2"	56.09	1834.66666666667
"11018"	"HSPH1"	36.81	3036.55555555556
"11019"	"HTATIP2"	42.5	1086.88888888889
"11020"	"HTATSF1"	37.88	1903
"11021"	"HTATSF1P1"	46.8525	990.5
"11022"	"HTATSF1P2"	49.76	631
"11023"	"HTD2"	45.35	1051
"11024"	"HTN1"	32.73	1205.4
"11025"	"HTN3"	32.35	621
"11026"	"HTR1A"	58.78	1165.5
"11027"	"HTR1B"	56.41	2021
"11028"	"HTR1D"	48.75	2835
"11029"	"HTR1DP1"	47.68	888
"11030"	"HTR1E"	38.43	1826
"11031"	"HTR1F"	33.82	3140
"11032"	"HTR2A"	39.27	3865.5
"11033"	"HTR2A-AS1"	42.8	369
"11034"	"HTR2B"	34.88	2170
"11035"	"HTR2C"	35.04	4227.66666666667
"11036"	"HTR3A"	50.68	1929.14285714286
"11037"	"HTR3B"	42.73	2276
"11038"	"HTR3C"	49.5	1699
"11039"	"HTR3C2P"	50.99	1057
"11040"	"HTR3D"	47.47	1446.25
"11041"	"HTR3E"	47.5	1483.66666666667
"11042"	"HTR3E-AS1"	45.51	515
"11043"	"HTR4"	38.87	1785.46153846154
"11044"	"HTR5A"	41.84	2397.66666666667
"11045"	"HTR5A-AS1"	46.87	2629.75
"11046"	"HTR5BP"	41.6	1173.5
"11047"	"HTR6"	53.91	3800
"11048"	"HTR7"	40.72	3176
"11049"	"HTR7P1"	51.58	2873.5
"11050"	"HTRA1"	49.66	1656.66666666667
"11051"	"HTRA2"	54.73	1271.6
"11052"	"HTRA3"	56.08	2281
"11053"	"HTRA4"	45.86	2032
"11054"	"HTT"	45.83	1841.55
"11055"	"HTT-AS"	46.86	1594.25
"11056"	"HULC"	37.21	1829.4375
"11057"	"HUNK"	45.92	2464.5
"11058"	"HUNK-AS1"	54.59	616
"11059"	"HUS1"	43.86	1127.75
"11060"	"HUS1B"	56.59	1025
"11061"	"HUWE1"	41.2	4098.46666666667
"11062"	"HVCN1"	47.77	1167.11111111111
"11063"	"HYAL1"	53.3	1499.66666666667
"11064"	"HYAL2"	60.99	1442.7
"11065"	"HYAL3"	58.81	1250.14285714286
"11066"	"HYAL4"	39.21	1307.6
"11067"	"HYAL6P"	36.19	1279
"11068"	"HYDIN"	41.1	2751.4347826087
"11069"	"HYDIN2"	41.49	3170.42857142857
"11070"	"HYI"	59.36	937.583333333333
"11071"	"HYI-AS1"	41.02	545
"11072"	"HYKK"	43.18	2246.16666666667
"11073"	"HYLS1"	41.34	1891.33333333333
"11074"	"HYMAI"	40.45	3347
"11075"	"HYOU1"	54.02	1710.5
"11076"	"HYPK"	49.58	1780.2
"11077"	"IAH1"	45.86	1079.46666666667
"11078"	"IAPP"	35.47	1035.4
"11079"	"IARS1"	41.23	1914.23076923077
"11080"	"IARS2"	39.19	1300.75
"11081"	"IARS2P1"	38.61	3173
"11082"	"IATPR"	41.15	552
"11083"	"IBA57"	54.58	6165.33333333333
"11084"	"IBA57-DT"	52.98	520
"11085"	"IBSP"	36.14	1573
"11086"	"IBTK"	36.07	4103.1
"11087"	"ICA1"	40.3	1314.57894736842
"11088"	"ICA1L"	39.94	1399.5
"11089"	"ICAM1"	51.86	1195
"11090"	"ICAM2"	46.35	1007.5625
"11091"	"ICAM3"	55.88	1269.9
"11092"	"ICAM4"	60.71	1285.33333333333
"11093"	"ICAM5"	64.04	1549.4
"11094"	"ICE1"	38.91	3205.66666666667
"11095"	"ICE2"	36.91	2069
"11096"	"ICE2P1"	40.94	1849
"11097"	"ICE2P2"	36.67	2787
"11098"	"ICK"	40.86	6171.5
"11099"	"ICMT"	49.59	2240.5
"11100"	"ICOS"	38.26	2579
"11101"	"ICOSLG"	56.51	3301.8
"11102"	"ID1"	58.56	1108
"11103"	"ID2"	49.24	1109.25
"11104"	"ID2-AS1"	48.45	3205.5
"11105"	"ID3"	57.04	821.666666666667
"11106"	"ID4"	46.71	3873
"11107"	"IDE"	40.71	2647
"11108"	"IDH1"	41.27	1393.55555555556
"11109"	"IDH1-AS1"	52.09	476.5
"11110"	"IDH2"	52.54	1718.5
"11111"	"IDH2-DT"	45.65	652
"11112"	"IDH3A"	44.46	1064.875
"11113"	"IDH3B"	51.38	1004.91666666667
"11114"	"IDH3G"	58.77	1062.58333333333
"11115"	"IDI1"	43.02	1641.4
"11116"	"IDI2"	46.96	1356
"11117"	"IDI2-AS1"	42.35	1113
"11118"	"IDNK"	42.77	919.333333333333
"11119"	"IDO1"	39.07	1019.88888888889
"11120"	"IDO2"	41.79	2356.25
"11121"	"IDS"	45.34	1841.75
"11122"	"IDSP1"	57.05	376
"11123"	"IDUA"	65.37	1068
"11124"	"IER2"	62.36	2111.66666666667
"11125"	"IER3"	58.5166666666667	1295.83333333333
"11126"	"IER3-AS1"	57.23	527
"11127"	"IER3IP1"	38.67	2255.5
"11128"	"IER5"	49.77	4201
"11129"	"IER5L"	64.98	2710
"11130"	"IFFO1"	54.32	2705.83333333333
"11131"	"IFFO2"	54.33	2572
"11132"	"IFI16"	38.34	1949.69230769231
"11133"	"IFI27"	48.7	694.1875
"11134"	"IFI27L1"	45.1604347826087	615.565217391304
"11135"	"IFI27L2"	54.59	588.571428571429
"11136"	"IFI30"	56.8	1171.66666666667
"11137"	"IFI35"	50.97	696.5
"11138"	"IFI44"	35.31	885.777777777778
"11139"	"IFI44L"	34.5	1733.8
"11140"	"IFI6"	50.01	820.666666666667
"11141"	"IFIH1"	35.75	2097.5
"11142"	"IFIT1"	38.55	4457.5
"11143"	"IFIT1B"	43.27	1972
"11144"	"IFIT1P1"	42.37	1449
"11145"	"IFIT2"	42.26	3378
"11146"	"IFIT3"	43.24	2422.5
"11147"	"IFIT5"	41.51	4029
"11148"	"IFIT6P"	43.55	1194
"11149"	"IFITM1"	57.05	580.5
"11150"	"IFITM10"	56.83	2115
"11151"	"IFITM2"	56.84	626.666666666667
"11152"	"IFITM3"	54.32	591.75
"11153"	"IFITM4P"	55.31	420.666666666667
"11154"	"IFITM5"	64.88	736
"11155"	"IFITM8P"	54.06	394
"11156"	"IFITM9P"	59.09	396
"11157"	"IFNA1"	44.53	878
"11158"	"IFNA10"	41.12	963
"11159"	"IFNA11P"	45.63	526
"11160"	"IFNA12P"	46.76	571
"11161"	"IFNA13"	36.97	1086.5
"11162"	"IFNA14"	39.74	1004
"11163"	"IFNA16"	39.72	939
"11164"	"IFNA17"	40.31	980
"11165"	"IFNA2"	39.77	1144
"11166"	"IFNA20P"	44.7	528
"11167"	"IFNA21"	39.36	1024
"11168"	"IFNA22P"	45.79	570
"11169"	"IFNA4"	42.13	978
"11170"	"IFNA5"	40.32	987
"11171"	"IFNA6"	37.5	1124
"11172"	"IFNA7"	44.78	737
"11173"	"IFNA8"	40.88	1069
"11174"	"IFNAR1"	41.33	1817.42857142857
"11175"	"IFNAR2"	44.16	1580.6
"11176"	"IFNB1"	41.72	839
"11177"	"IFNE"	35.46	1475
"11178"	"IFNG"	35.99	1211
"11179"	"IFNG-AS1"	38.65	1062.33333333333
"11180"	"IFNGR1"	38.81	1814.41666666667
"11181"	"IFNGR2"	44.44	1255.75
"11182"	"IFNK"	38.76	1140
"11183"	"IFNL1"	56.64	775
"11184"	"IFNL2"	60.8	737
"11185"	"IFNL3"	61.19	721.5
"11186"	"IFNL3P1"	62.49	501
"11187"	"IFNL4"	63.51	1420.75
"11188"	"IFNL4P1"	69.01	540
"11189"	"IFNLR1"	47.38	1917.25
"11190"	"IFNNP1"	40.69	553
"11191"	"IFNW1"	36.39	1932
"11192"	"IFNWP15"	53	600
"11193"	"IFNWP18"	53.47	591
"11194"	"IFNWP19"	50.18	566
"11195"	"IFNWP2"	51.9	580
"11196"	"IFNWP4"	48.98	294
"11197"	"IFNWP5"	52.38	588
"11198"	"IFNWP9"	52.28	591
"11199"	"IFRD1"	39.45	1296.35294117647
"11200"	"IFRD2"	59.19	1021.4
"11201"	"IFT122"	47.56	1748.34375
"11202"	"IFT140"	54.44	2104.54545454545
"11203"	"IFT172"	45.51	1489.27777777778
"11204"	"IFT20"	47.79	862.0625
"11205"	"IFT22"	48.92	1609.72727272727
"11206"	"IFT27"	51.18	1206.83333333333
"11207"	"IFT43"	43.54	803.5
"11208"	"IFT46"	45	1082
"11209"	"IFT52"	44.5	725.222222222222
"11210"	"IFT57"	35.23	1007.83333333333
"11211"	"IFT74"	37.56	1415.44444444444
"11212"	"IFT74-AS1"	39.53	405
"11213"	"IFT80"	36.52	1089.34615384615
"11214"	"IFT81"	39.91	1907.44444444444
"11215"	"IFT88"	38.74	1703.85714285714
"11216"	"IGBP1"	42.89	1772
"11217"	"IGBP1-AS1"	43.88	542
"11218"	"IGBP1-AS2"	48.93	513
"11219"	"IGBP1P1"	46.98	1009
"11220"	"IGBP1P3"	46.4	1000
"11221"	"IGBP1P4"	46.53	879
"11222"	"IGBP1P5"	45.2	1000
"11223"	"IGDCC3"	51.84	1676
"11224"	"IGDCC4"	51.79	2816.66666666667
"11225"	"IGF1"	39.7	1660.57142857143
"11226"	"IGF1R"	44.56	2030.70588235294
"11227"	"IGF2"	63.23	2833
"11228"	"IGF2-AS"	57.48	1857
"11229"	"IGF2BP1"	47.29	2110.66666666667
"11230"	"IGF2BP2"	42.54	1396.36363636364
"11231"	"IGF2BP2-AS1"	44.25	991.2
"11232"	"IGF2BP3"	41.63	1146.66666666667
"11233"	"IGF2R"	45.55	4163.5
"11234"	"IGFALS"	68.39	1660.66666666667
"11235"	"IGFBP1"	48.88	1494.66666666667
"11236"	"IGFBP2"	50.33	1580.4
"11237"	"IGFBP3"	49.16	1319.45454545455
"11238"	"IGFBP4"	53.02	2205
"11239"	"IGFBP5"	50.76	2502.66666666667
"11240"	"IGFBP6"	54.26	830.4
"11241"	"IGFBP7"	42.44	1237
"11242"	"IGFBP7-AS1"	43.21	1658.66666666667
"11243"	"IGFBPL1"	49.21	3566
"11244"	"IGFL1"	56.39	779
"11245"	"IGFL1P1"	60.04	360
"11246"	"IGFL1P2"	61.5	330
"11247"	"IGFL2"	40.54	903
"11248"	"IGFL2-AS1"	49.3	854
"11249"	"IGFL3"	38.92	680
"11250"	"IGFL4"	41.68	1161.5
"11251"	"IGFLR1"	57.9	747.727272727273
"11252"	"IGFN1"	52.47	4917.8
"11253"	"IGHA1"	62.0566666666667	1178
"11254"	"IGHA2"	62.18	1154
"11255"	"IGHD"	59.3566666666667	1503.66666666667
"11256"	"IGHD1-1"	52.94	17
"11257"	"IGHD1-14"	52.94	17
"11258"	"IGHD1-20"	47.06	17
"11259"	"IGHD1-26"	50	20
"11260"	"IGHD1-7"	41.18	17
"11261"	"IGHD1OR15-1A"	41.18	17
"11262"	"IGHD1OR15-1B"	41.18	17
"11263"	"IGHD2-15"	48.39	31
"11264"	"IGHD2-2"	45.16	31
"11265"	"IGHD2-21"	46.43	28
"11266"	"IGHD2-8"	35.48	31
"11267"	"IGHD2OR15-2A"	29.03	31
"11268"	"IGHD2OR15-2B"	29.03	31
"11269"	"IGHD3-10"	35.48	31
"11270"	"IGHD3-16"	37.84	37
"11271"	"IGHD3-22"	29.03	31
"11272"	"IGHD3-3"	32.26	31
"11273"	"IGHD3-9"	25.81	31
"11274"	"IGHD3OR15-3A"	29.03	31
"11275"	"IGHD3OR15-3B"	29.03	31
"11276"	"IGHD4-11"	37.5	16
"11277"	"IGHD4-17"	50	16
"11278"	"IGHD4-23"	52.63	19
"11279"	"IGHD4-4"	37.5	16
"11280"	"IGHD4OR15-4A"	42.11	19
"11281"	"IGHD4OR15-4B"	42.11	19
"11282"	"IGHD5-12"	43.48	23
"11283"	"IGHD5-18"	45	20
"11284"	"IGHD5-24"	40	20
"11285"	"IGHD5-5"	45	20
"11286"	"IGHD5OR15-5A"	39.13	23
"11287"	"IGHD5OR15-5B"	39.13	23
"11288"	"IGHD6-13"	57.14	21
"11289"	"IGHD6-19"	57.14	21
"11290"	"IGHD6-25"	61.11	18
"11291"	"IGHD6-6"	55.56	18
"11292"	"IGHD7-27"	54.55	11
"11293"	"IGHE"	64.98	1436.33333333333
"11294"	"IGHEP1"	65.8	651
"11295"	"IGHEP2"	58.6	1256
"11296"	"IGHG1"	63	1589.66666666667
"11297"	"IGHG2"	63.2566666666667	1608
"11298"	"IGHG3"	62.8733333333333	1761.66666666667
"11299"	"IGHG4"	63.3333333333333	1611.66666666667
"11300"	"IGHGP"	62.85	1178.5
"11301"	"IGHJ1"	63.46	52
"11302"	"IGHJ1P"	70.91	55
"11303"	"IGHJ2"	60	52.5
"11304"	"IGHJ2P"	68.33	60
"11305"	"IGHJ3"	50.51	49.5
"11306"	"IGHJ3P"	60	50
"11307"	"IGHJ4"	58.515	47
"11308"	"IGHJ5"	65.01	50
"11309"	"IGHJ6"	53.24	62
"11310"	"IGHM"	62.02	1552
"11311"	"IGHMBP2"	50.65	1290.41666666667
"11312"	"IGHV1-12"	57.24	205
"11313"	"IGHV1-14"	52.7	241
"11314"	"IGHV1-17"	53.94	334
"11315"	"IGHV1-18"	56.465	411
"11316"	"IGHV1-2"	56.37	417
"11317"	"IGHV1-24"	55.835	412
"11318"	"IGHV1-3"	56.04	395
"11319"	"IGHV1-45"	54.44	411
"11320"	"IGHV1-46"	51.35	656
"11321"	"IGHV1-58"	55.31	414
"11322"	"IGHV1-67"	54.32	357
"11323"	"IGHV1-68"	54.16	323.5
"11324"	"IGHV1-69"	55.41	413
"11325"	"IGHV1-69-2"	53.88	353
"11326"	"IGHV1-69D"	55.33	411
"11327"	"IGHV1OR15-1"	56.62	353
"11328"	"IGHV1OR15-2"	54.92	353
"11329"	"IGHV1OR15-3"	55.05	351
"11330"	"IGHV1OR15-4"	53.35	348
"11331"	"IGHV1OR15-6"	54.1	343
"11332"	"IGHV1OR15-9"	54.82	353
"11333"	"IGHV1OR16-1"	51.69	392
"11334"	"IGHV1OR16-2"	51.51	349
"11335"	"IGHV1OR16-3"	58.48	205
"11336"	"IGHV1OR16-4"	58.82	205
"11337"	"IGHV1OR21-1"	53.67	353
"11338"	"IGHV2-26"	53.8	381.5
"11339"	"IGHV2-5"	53.88	378
"11340"	"IGHV2-70"	52.81	396
"11341"	"IGHV2-70D"	53.08	434
"11342"	"IGHV2OR16-5"	52.7	358
"11343"	"IGHV3-11"	51.93	473
"11344"	"IGHV3-13"	51.59	430
"11345"	"IGHV3-15"	50.555	438
"11346"	"IGHV3-16"	51.52	425
"11347"	"IGHV3-19"	55.33	291
"11348"	"IGHV3-20"	52.32	415
"11349"	"IGHV3-21"	52.165	431
"11350"	"IGHV3-22"	49.13	359
"11351"	"IGHV3-23"	51.21	432
"11352"	"IGHV3-25"	49.22	351
"11353"	"IGHV3-29"	45.25	334.5
"11354"	"IGHV3-30"	51.88	431
"11355"	"IGHV3-30-2"	47.86	350
"11356"	"IGHV3-32"	44.54	355
"11357"	"IGHV3-33"	52.23	425.5
"11358"	"IGHV3-33-2"	47.95	346
"11359"	"IGHV3-35"	50.215	367
"11360"	"IGHV3-36"	48.47	401
"11361"	"IGHV3-37"	48.06	340
"11362"	"IGHV3-38"	52.125	426.5
"11363"	"IGHV3-41"	48.725	348.5
"11364"	"IGHV3-42"	50.58	331
"11365"	"IGHV3-43"	50.42	434.5
"11366"	"IGHV3-47"	50.22	335
"11367"	"IGHV3-48"	50.47	432
"11368"	"IGHV3-49"	50.55	439
"11369"	"IGHV3-50"	46.24	317
"11370"	"IGHV3-52"	52.33	353
"11371"	"IGHV3-53"	53.87	571
"11372"	"IGHV3-54"	45.64	353
"11373"	"IGHV3-57"	47.5	280
"11374"	"IGHV3-6"	49.56	347
"11375"	"IGHV3-60"	49.89	354
"11376"	"IGHV3-62"	50.23	340
"11377"	"IGHV3-63"	44.49	341
"11378"	"IGHV3-64"	50.56	432
"11379"	"IGHV3-64D"	50.22	353
"11380"	"IGHV3-65"	49.89	341
"11381"	"IGHV3-66"	52.08	428
"11382"	"IGHV3-69-1"	49.665	346
"11383"	"IGHV3-7"	52.715	431
"11384"	"IGHV3-71"	49.73	357.5
"11385"	"IGHV3-72"	51.57	393
"11386"	"IGHV3-73"	54.065	438
"11387"	"IGHV3-74"	52.75	588
"11388"	"IGHV3-75"	49.46	358
"11389"	"IGHV3-76"	49.83	295
"11390"	"IGHV3-79"	47.34	341
"11391"	"IGHV3OR15-7"	48.92	359
"11392"	"IGHV3OR16-10"	49.56	350
"11393"	"IGHV3OR16-11"	50.11	349
"11394"	"IGHV3OR16-12"	50.66	353
"11395"	"IGHV3OR16-13"	51.12	353
"11396"	"IGHV3OR16-15"	50.55	414
"11397"	"IGHV3OR16-16"	51.01	343
"11398"	"IGHV3OR16-6"	50.76	360
"11399"	"IGHV3OR16-7"	50.97	360
"11400"	"IGHV3OR16-8"	51.35	349
"11401"	"IGHV3OR16-9"	54.42	291
"11402"	"IGHV4-28"	55.82	425
"11403"	"IGHV4-31"	56.47	428
"11404"	"IGHV4-34"	55.785	401
"11405"	"IGHV4-39"	54.52	426
"11406"	"IGHV4-4"	57.11	417
"11407"	"IGHV4-55"	58.09	368
"11408"	"IGHV4-59"	54.25	495
"11409"	"IGHV4-61"	55.84	457
"11410"	"IGHV4-80"	56.44	321
"11411"	"IGHV4OR15-8"	58.03	353
"11412"	"IGHV5-10-1"	56.59	410
"11413"	"IGHV5-51"	57.995	411
"11414"	"IGHV5-78"	57.29	295
"11415"	"IGHV6-1"	54.01	416
"11416"	"IGHV7-27"	54.59	330
"11417"	"IGHV7-34-1"	53.92	350
"11418"	"IGHV7-4-1"	55.76	402
"11419"	"IGHV7-40"	47.59	247.5
"11420"	"IGHV7-56"	55.86	351
"11421"	"IGHV7-81"	56.24	405
"11422"	"IGHV8-51-1"	51.32	302
"11423"	"IGHVII-1-1"	64.44	180
"11424"	"IGHVII-15-1"	51.36	220
"11425"	"IGHVII-22-1"	52.45	265
"11426"	"IGHVII-26-2"	52.31	325
"11427"	"IGHVII-28-1"	48.62	253
"11428"	"IGHVII-30-1"	50.5	266.5
"11429"	"IGHVII-30-21"	47.86	257
"11430"	"IGHVII-33-1"	50	280
"11431"	"IGHVII-40-1"	56.9	58
"11432"	"IGHVII-43-1"	52.86	210
"11433"	"IGHVII-44-2"	48	250
"11434"	"IGHVII-46-1"	51.35	37
"11435"	"IGHVII-49-1"	56.25	224
"11436"	"IGHVII-51-2"	52.51	259
"11437"	"IGHVII-53-1"	55.29	255
"11438"	"IGHVII-60-1"	52.73	256
"11439"	"IGHVII-62-1"	53.19	235
"11440"	"IGHVII-65-1"	51.78	275
"11441"	"IGHVII-67-1"	47.83	46
"11442"	"IGHVII-74-1"	51.45	241
"11443"	"IGHVII-78-1"	52.79	269
"11444"	"IGHVIII-11-1"	49.06	267
"11445"	"IGHVIII-13-1"	40.55	291
"11446"	"IGHVIII-16-1"	45.39	304
"11447"	"IGHVIII-2-1"	44.33	291
"11448"	"IGHVIII-22-2"	64.29	28
"11449"	"IGHVIII-25-1"	52.7	241
"11450"	"IGHVIII-26-1"	48.4	250
"11451"	"IGHVIII-38-1"	37.41	168
"11452"	"IGHVIII-44"	40.88	191
"11453"	"IGHVIII-47-1"	43.5	331
"11454"	"IGHVIII-5-1"	41.41	99
"11455"	"IGHVIII-5-2"	48.28	261
"11456"	"IGHVIII-67-2"	37.5	88
"11457"	"IGHVIII-67-3"	45.26	232
"11458"	"IGHVIII-67-4"	47.64	296
"11459"	"IGHVIII-76-1"	46.85	286
"11460"	"IGHVIII-82"	46.8	250
"11461"	"IGHVIV-44-1"	49.03	338
"11462"	"IGIP"	35.5	3456
"11463"	"IGKC"	53.35	523
"11464"	"IGKJ1"	55.26	38
"11465"	"IGKJ2"	53.85	39
"11466"	"IGKJ3"	47.37	38
"11467"	"IGKJ4"	56.76	37
"11468"	"IGKJ5"	52.63	38
"11469"	"IGKV1-12"	50.38	398
"11470"	"IGKV1-13"	50.21	347
"11471"	"IGKV1-16"	48.31	378
"11472"	"IGKV1-17"	49.5	378
"11473"	"IGKV1-22"	47.95	326
"11474"	"IGKV1-27"	48.02	382
"11475"	"IGKV1-32"	48.54	311
"11476"	"IGKV1-33"	42.72	353
"11477"	"IGKV1-35"	48.77	285
"11478"	"IGKV1-37"	50.38	398
"11479"	"IGKV1-39"	49.43	398
"11480"	"IGKV1-5"	50.99	532
"11481"	"IGKV1-6"	50.99	380
"11482"	"IGKV1-8"	49.71	398
"11483"	"IGKV1-9"	49.81	409
"11484"	"IGKV1D-12"	49.8	371
"11485"	"IGKV1D-13"	51.2	376
"11486"	"IGKV1D-16"	49.11	378
"11487"	"IGKV1D-17"	50.68	532
"11488"	"IGKV1D-22"	47.97	324
"11489"	"IGKV1D-27"	47.97	335
"11490"	"IGKV1D-32"	47.98	318
"11491"	"IGKV1D-33"	43.02	382
"11492"	"IGKV1D-35"	50.92	271
"11493"	"IGKV1D-37"	49.27	353
"11494"	"IGKV1D-39"	48.6	376
"11495"	"IGKV1D-42"	48.88	373
"11496"	"IGKV1D-43"	51.45	532
"11497"	"IGKV1D-8"	50.38	534
"11498"	"IGKV1OR-2"	49.38	350
"11499"	"IGKV1OR-3"	49.58	348
"11500"	"IGKV1OR1-1"	49.68	347
"11501"	"IGKV1OR10-1"	47.9	329
"11502"	"IGKV1OR2-1"	50	354
"11503"	"IGKV1OR2-108"	51.99	353
"11504"	"IGKV1OR2-11"	48.43	287
"11505"	"IGKV1OR2-118"	49.47	347
"11506"	"IGKV1OR2-2"	50.1	355
"11507"	"IGKV1OR2-3"	47.57	288
"11508"	"IGKV1OR2-6"	49.82	277
"11509"	"IGKV1OR2-9"	48.43	287
"11510"	"IGKV1OR22-1"	49.9	360
"11511"	"IGKV1OR22-5"	48.54	354
"11512"	"IGKV1OR9-1"	48.59	284
"11513"	"IGKV1OR9-2"	48.74	277
"11514"	"IGKV2-10"	48.06	351
"11515"	"IGKV2-14"	47.35	347
"11516"	"IGKV2-18"	45.92	343
"11517"	"IGKV2-19"	48.76	283
"11518"	"IGKV2-23"	47.56	323
"11519"	"IGKV2-24"	45.5	390
"11520"	"IGKV2-26"	46.32	343
"11521"	"IGKV2-28"	43.32	390
"11522"	"IGKV2-29"	45.74	372
"11523"	"IGKV2-30"	48.28	390
"11524"	"IGKV2-36"	47.53	223
"11525"	"IGKV2-38"	45.75	247
"11526"	"IGKV2-4"	44.06	340
"11527"	"IGKV2-40"	53.12	313
"11528"	"IGKV2D-10"	48.5	281
"11529"	"IGKV2D-14"	47.11	355
"11530"	"IGKV2D-18"	46.21	375
"11531"	"IGKV2D-19"	47.71	262
"11532"	"IGKV2D-23"	47.34	286
"11533"	"IGKV2D-24"	45.74	390
"11534"	"IGKV2D-26"	46.73	390
"11535"	"IGKV2D-28"	43.43	351
"11536"	"IGKV2D-29"	45.7	350
"11537"	"IGKV2D-30"	47.87	395
"11538"	"IGKV2D-36"	47.35	226
"11539"	"IGKV2D-38"	45.42	240
"11540"	"IGKV2D-40"	44.55	322
"11541"	"IGKV2OR2-1"	53.62	304
"11542"	"IGKV2OR2-10"	53.38	311
"11543"	"IGKV2OR2-2"	52.33	300
"11544"	"IGKV2OR2-7"	54.28	304
"11545"	"IGKV2OR2-7D"	54.28	304
"11546"	"IGKV2OR2-8"	53.33	300
"11547"	"IGKV2OR22-3"	45.14	360
"11548"	"IGKV2OR22-4"	45.11	367
"11549"	"IGKV3-11"	49.91	392
"11550"	"IGKV3-15"	50.74	442
"11551"	"IGKV3-20"	51.11	400
"11552"	"IGKV3-25"	52.96	253
"11553"	"IGKV3-31"	48.48	329
"11554"	"IGKV3-34"	49.18	293
"11555"	"IGKV3-7"	50.49	445
"11556"	"IGKV3D-11"	51.22	444
"11557"	"IGKV3D-15"	50.09	396
"11558"	"IGKV3D-20"	52.06	445
"11559"	"IGKV3D-25"	51.91	235
"11560"	"IGKV3D-31"	48.8	281
"11561"	"IGKV3D-34"	49.59	302
"11562"	"IGKV3D-7"	49.02	384
"11563"	"IGKV3OR2-268"	48.57	350
"11564"	"IGKV3OR2-5"	49.47	281
"11565"	"IGKV3OR22-2"	46.25	313
"11566"	"IGKV4-1"	44.25	538
"11567"	"IGKV5-2"	42.86	408
"11568"	"IGKV6-21"	43.18	406
"11569"	"IGKV6D-21"	43.62	409
"11570"	"IGKV6D-41"	44.37	371
"11571"	"IGKV7-3"	49.33	298
"11572"	"IGLC1"	58.26	460
"11573"	"IGLC2"	57.36	462
"11574"	"IGLC3"	57.14	462
"11575"	"IGLC4"	55.24	248
"11576"	"IGLC5"	54.95	293
"11577"	"IGLC6"	59.94	317
"11578"	"IGLC7"	60.32	441
"11579"	"IGLCOR22-1"	59.18	316
"11580"	"IGLCOR22-2"	58.79	313
"11581"	"IGLJ1"	63.78	127
"11582"	"IGLJ2"	62.86	175
"11583"	"IGLJ3"	61.93	176
"11584"	"IGLJ4"	42.42	33
"11585"	"IGLJ5"	55.56	72
"11586"	"IGLJ6"	54.29	70
"11587"	"IGLJ7"	63.04	46
"11588"	"IGLJCOR18"	56.13	424
"11589"	"IGLL1"	55	751
"11590"	"IGLL3P"	61.48	434
"11591"	"IGLL4P"	54.89	133
"11592"	"IGLL5"	48.79	1172.33333333333
"11593"	"IGLON5"	55.38	2606
"11594"	"IGLV1-36"	56.1	393
"11595"	"IGLV1-40"	58.8	407
"11596"	"IGLV1-41"	57.185	406
"11597"	"IGLV1-44"	56.49	466.5
"11598"	"IGLV1-47"	57.66	407
"11599"	"IGLV1-50"	57.28	405
"11600"	"IGLV1-51"	57.23	389
"11601"	"IGLV1-62"	55.27	441
"11602"	"IGLV10-54"	43.07	358
"11603"	"IGLV10-67"	57.23	325
"11604"	"IGLV11-55"	58.72	381
"11605"	"IGLV2-11"	58.03	400
"11606"	"IGLV2-14"	58.96	402
"11607"	"IGLV2-18"	57.35	367
"11608"	"IGLV2-23"	60.26	502
"11609"	"IGLV2-28"	56.78	304
"11610"	"IGLV2-33"	55.99	412
"11611"	"IGLV2-34"	56.64	310.5
"11612"	"IGLV2-5"	55.23	277
"11613"	"IGLV2-8"	60.13	517
"11614"	"IGLV3-1"	59.04	398
